open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1754209800000,113597.2,113623.8,113470.2,113618.9,219465,1754211599999,193.27349973,2668,154752,136.28296047,0
1754211600000,113619.0,113640.4,113548.9,113584.6,88039,1754213399999,77.50938496,1714,34373,30.26315361,0
1754213400000,113584.6,113616.6,113568.6,113587.0,41787,1754215199999,36.78566322,910,17866,15.72884621,0
1754215200000,113586.1,113708.0,113586.1,113690.4,57014,1754216999999,50.15504552,1012,40671,35.78081664,0
1754217000000,113690.4,113837.1,113646.6,113825.1,137163,1754218799999,120.56797872,2035,99652,87.59328684,0
1754218800000,113825.1,114195.0,113825.1,113936.0,565866,1754220599999,496.27265639,8804,348196,305.41817286,0
1754220600000,113936.0,113989.1,113807.7,113807.8,234865,1754222399999,206.19113301,4505,82906,72.77479177,0
1754222400000,113807.7,113815.3,113600.0,113731.6,283379,1754224199999,249.19150350,3970,144405,126.97783254,0
1754224200000,113731.6,114028.4,113708.3,113949.7,243513,1754225999999,213.87789313,3798,104382,91.66206086,0
1754226000000,113949.7,114027.4,113724.1,113778.7,516016,1754227799999,453.36471570,5249,96764,84.96451179,0
1754227800000,113778.7,113914.5,113754.9,113879.6,83698,1754229599999,73.51583163,2416,48236,42.36562239,0
1754229600000,113879.5,113998.6,113509.4,113580.6,355449,1754231399999,312.63156767,7396,102358,90.02553896,0
1754231400000,113580.6,113778.4,113549.3,113708.4,97952,1754233199999,86.17778134,3779,39690,34.92381580,0
1754233200000,113708.4,113806.2,113616.0,113778.9,73249,1754234999999,64.41625563,3387,32491,28.57271128,0
1754235000000,113779.0,113891.4,113605.4,113877.9,128898,1754236799999,113.34179223,3287,35717,31.39061653,0
1754236800000,113877.9,113877.9,113708.9,113814.3,116821,1754238599999,102.67435864,2175,47122,41.41726335,0
1754238600000,113814.3,113952.0,113814.3,113929.0,83659,1754240399999,73.45282282,2077,35927,31.54611581,0
1754240400000,113929.0,114104.4,113925.8,113949.2,167518,1754242199999,146.94721707,2836,99195,87.02158245,0
1754242200000,113949.2,114050.0,113900.0,114050.0,110746,1754243999999,97.16616883,1792,58571,51.37607092,0
1754244000000,114050.0,114387.3,114001.8,114240.3,191116,1754245799999,167.27771739,3347,113242,99.12627702,0
1754245800000,114240.3,114361.1,114077.0,114330.6,145169,1754247599999,127.04478031,3710,42853,37.50696130,0
1754247600000,114331.1,114582.2,114238.3,114462.1,193643,1754249399999,169.22726480,3863,104631,91.44654641,0
1754249400000,114462.2,114731.9,114201.1,114249.8,457091,1754251199999,398.98581068,6723,230152,200.83941089,0
1754251200000,114249.7,114262.2,114111.3,114148.0,94188,1754252999999,82.50763432,2398,35012,30.67207801,0
1754253000000,114148.0,114400.1,114111.8,114363.2,63234,1754254799999,55.32035829,2046,37962,33.21388485,0
1754254800000,114361.0,114471.5,114329.5,114417.6,105778,1754256599999,92.45230233,1983,74090,64.75631198,0
1754256600000,114418.9,114451.9,114297.7,114383.1,64952,1754258399999,56.78506646,1868,28893,25.26028994,0
1754258400000,114383.0,114557.4,114008.6,114054.8,213422,1754260199999,186.83862863,6514,106140,92.89189065,0
1754260200000,114054.8,114328.1,114054.7,114272.2,59098,1754261999999,51.74612964,2618,25908,22.68959366,0
1754262000000,114272.2,114444.8,114214.3,114225.8,151624,1754263799999,132.62266685,4257,59068,51.66490353,0
1754263800000,114225.7,114247.4,114123.7,114154.9,93816,1754265599999,82.16726450,1964,26335,23.06482186,0
1754265600000,114155.0,114349.5,114067.0,114311.7,199649,1754267399999,174.83547680,4139,97108,85.03913968,0
1754267400000,114310.1,114883.1,114250.7,114861.0,379018,1754269199999,330.53260051,7107,252477,220.21544414,0
1754269200000,114861.1,114975.9,114568.3,114766.7,711311,1754270999999,619.97340415,8031,270704,235.91786280,0
1754271000000,114766.8,114885.7,114600.1,114630.9,224038,1754272799999,195.24617973,4323,103204,89.94355250,0
1754272800000,114630.9,114700.0,114358.1,114656.2,430028,1754274599999,375.54172795,5035,108256,94.52282622,0
1754274600000,114656.1,114835.9,114522.9,114755.8,179550,1754276399999,156.55678919,3569,113913,99.31437950,0
1754276400000,114755.8,114760.9,114633.2,114653.1,82434,1754278199999,71.87219136,2221,33807,29.47706280,0
1754278200000,114653.1,114653.1,114465.2,114525.6,247483,1754279999999,216.09174038,2803,47532,41.50039508,0
1754280000000,114525.6,114599.5,114450.0,114542.4,91010,1754281799999,79.46072005,1838,35785,31.24373842,0
1754281800000,114542.4,114542.5,114290.0,114330.1,162696,1754283599999,142.24207108,2939,48895,42.75306120,0
1754283600000,114330.2,114352.8,114166.2,114166.9,337697,1754285399999,295.60532118,3639,72471,63.43376848,0
1754285400000,114166.9,114371.7,114115.3,114336.0,119304,1754287199999,104.45857733,2620,62201,54.45698772,0
1754287200000,114335.9,114403.3,114111.0,114203.4,192263,1754288999999,168.21151054,3683,76415,66.84746504,0
1754289000000,114203.4,114433.7,114137.7,114378.7,141004,1754290799999,123.36439951,3656,71667,62.69461686,0
1754290800000,114378.7,114503.8,114349.6,114467.3,109161,1754292599999,95.37011380,2342,69664,60.86318885,0
1754292600000,114467.3,114748.9,114460.0,114613.9,436358,1754294399999,380.56887102,3873,244467,213.21695293,0
1754294400000,114613.9,114714.7,114426.5,114426.6,338871,1754296199999,295.68945854,5617,137753,120.18416294,0
1754296200000,114426.6,114591.1,114307.8,114499.9,188864,1754297999999,165.02110084,4186,70676,61.73960690,0
1754298000000,114501.6,114700.0,114420.1,114587.7,126468,1754299799999,110.37529673,3231,74786,65.27609201,0
1754299800000,114587.7,114652.5,114263.7,114272.6,168606,1754301599999,147.34354952,3148,42112,36.78950707,0
1754301600000,114272.6,114458.2,114241.7,114298.3,100896,1754303399999,88.24014478,3400,40359,35.29636108,0
1754303400000,114298.3,114393.9,114185.2,114203.9,130154,1754305199999,113.89045612,2680,52687,46.09775304,0
1754305200000,114203.9,114322.7,114165.5,114322.6,81552,1754306999999,71.38532419,2319,35899,31.42175034,0
1754307000000,114322.6,114472.8,114284.5,114442.4,193230,1754308799999,168.92330084,2828,90467,79.08863945,0
1754308800000,114442.3,114490.8,114319.2,114383.4,232762,1754310599999,203.41197622,3140,59759,52.21694659,0
1754310600000,114383.4,114395.3,114261.0,114392.6,78849,1754312399999,68.96498223,2599,32162,28.13227194,0
1754312400000,114392.6,114436.2,114112.3,114144.7,372025,1754314199999,325.60266047,5053,98240,85.98186795,0
1754314200000,114144.6,114884.7,114057.1,114866.9,898951,1754315999999,784.77810365,15544,415127,362.38529335,0
1754316000000,114867.0,115429.9,114867.0,115387.1,1537835,1754317799999,1334.52910181,18513,882089,765.59398621,0
1754317800000,115387.9,115444.9,114607.7,114697.4,1105441,1754319599999,961.34920647,15836,297438,258.68982687,0
1754319600000,114697.7,115002.2,114628.8,114741.5,494688,1754321399999,430.61694123,9642,258218,224.74261627,0
1754321400000,114741.3,114884.7,114529.0,114777.2,243098,1754323199999,211.92431116,6833,103193,89.94827242,0
1754323200000,114777.2,115168.5,114777.2,114857.4,448290,1754324999999,389.83872092,9912,286368,249.04236328,0
1754325000000,114857.2,115387.5,114856.1,115268.0,493131,1754326799999,428.20856287,9172,271246,235.55466410,0
1754326800000,115268.0,115706.2,115220.0,115493.5,699237,1754328599999,605.35069226,11572,434325,376.01611249,0
1754328600000,115495.0,115506.5,115115.6,115175.9,237379,1754330399999,205.96066688,7485,92998,80.69394785,0
1754330400000,115175.8,115300.0,115025.2,115265.0,237770,1754332199999,206.47394748,7439,114279,99.22861535,0
1754332200000,115264.9,115264.9,114897.6,114934.3,263136,1754333999999,228.72344686,6491,123639,107.47149803,0
1754334000000,114934.3,115111.5,114847.3,114897.8,248723,1754335799999,216.35848660,7011,150061,130.54112097,0
1754335800000,114897.9,114927.1,114716.0,114751.7,245340,1754337599999,213.74786248,6523,145093,126.41938486,0
1754337600000,114751.6,114849.7,114610.4,114712.0,227354,1754339399999,198.19591621,6983,145672,126.99548129,0
1754339400000,114711.6,115061.8,114711.6,114788.4,237711,1754341199999,206.82533217,6424,156429,136.08999496,0
1754341200000,114788.4,115138.8,114788.4,114965.4,221252,1754342999999,192.43777064,5022,154094,134.02791357,0
1754343000000,114965.5,115240.0,114942.7,115089.5,240300,1754344799999,208.70608024,3722,137130,119.12818549,0
1754344800000,115089.5,115300.2,115069.0,115069.0,606487,1754346599999,526.44224927,7439,414503,359.79164565,0
1754346600000,115069.1,115302.0,115069.1,115302.0,287430,1754348399999,249.50481599,4129,177525,154.08591346,0
1754348400000,115302.0,115302.0,115231.8,115300.7,272303,1754350199999,236.18640942,2463,234899,203.74011200,0
1754350200000,115300.7,115300.7,114999.9,115009.7,728583,1754351999999,633.11266503,5099,264714,230.09550979,0
1754352000000,115009.8,115061.9,114820.8,114850.0,700264,1754353799999,609.27163186,7136,204765,178.12196700,0
1754353800000,114850.0,115078.0,114791.2,114851.7,155062,1754355599999,134.92095735,4268,70620,61.43493750,0
1754355600000,114851.8,115010.2,114752.4,114849.0,171148,1754357399999,148.99412934,5157,80858,70.38523596,0
1754357400000,114849.1,114890.8,114664.9,114684.2,232513,1754359199999,202.62315507,4470,109120,95.10458574,0
1754359200000,114684.1,114792.6,114582.2,114582.2,137255,1754360999999,119.69306577,3566,55153,48.08880328,0
1754361000000,114582.3,114798.0,114582.2,114684.2,155280,1754362799999,135.42431299,2833,95954,83.68167246,0
1754362800000,114684.2,114714.2,114255.0,114300.0,459699,1754364599999,401.68133238,6330,168626,147.34429650,0
1754364600000,114300.4,114361.0,114215.2,114215.2,204475,1754366399999,178.94503087,3291,66868,58.51702080,0
1754366400000,114215.2,114384.0,114176.3,114211.1,233447,1754368199999,204.30036119,4243,106815,93.47100003,0
1754368200000,114211.1,114338.0,114131.0,114296.6,131128,1754369999999,114.79935350,2435,55799,48.85114036,0
1754370000000,114296.0,114449.3,114269.0,114372.6,162841,1754371799999,142.36401499,2768,76383,66.78079346,0
1754371800000,114372.6,114418.8,114210.3,114364.7,209254,1754373599999,183.04036658,2953,101631,88.88370678,0
1754373600000,114364.8,114472.2,114333.1,114448.3,105101,1754375399999,91.86157073,1756,55392,48.41745747,0
1754375400000,114448.4,114448.4,114058.0,114134.3,375754,1754377199999,329.05680863,4220,125647,110.03740074,0
1754377200000,114134.2,114352.8,114090.6,114168.9,467058,1754378999999,409.00858256,3951,259484,227.26794605,0
1754379000000,114168.8,114205.3,113680.0,113927.6,1970823,1754380799999,1729.28557232,13478,482089,423.04344514,0
1754380800000,113927.6,114329.8,113873.6,114329.7,316277,1754382599999,277.24839348,5934,188720,165.45681507,0
1754382600000,114329.8,114485.5,114177.9,114233.5,605436,1754384399999,529.62628021,6981,280512,245.28884890,0
1754384400000,114233.5,114541.9,114233.5,114541.9,241845,1754386199999,211.41255699,3973,183405,160.33034312,0
1754386200000,114541.8,114757.8,114474.6,114645.6,293994,1754387999999,256.50386348,5001,171918,150.00947371,0
1754388000000,114647.1,115045.6,114538.4,114919.3,340243,1754389799999,296.41538663,6615,246114,214.40014193,0
1754389800000,114919.3,115046.0,114781.2,114796.1,220985,1754391599999,192.29738446,4768,135837,118.20030214,0
1754391600000,114796.1,114878.1,114704.0,114855.6,145721,1754393399999,126.95807915,2688,73993,64.46539317,0
1754393400000,114855.7,114930.7,114707.0,114780.9,235258,1754395199999,204.93557285,4585,81775,71.23687390,0
1754395200000,114780.8,114861.6,114331.2,114489.8,363918,1754396999999,317.59170509,8096,170265,148.58002342,0
1754397000000,114489.7,114489.7,113441.2,113910.4,1314001,1754398799999,1153.57314338,20787,554698,486.82460419,0
1754398800000,113910.3,114180.5,113816.4,114138.6,662234,1754400599999,580.83608556,10386,415344,364.32706485,0
1754400600000,114138.6,114554.6,114027.5,114355.6,680887,1754402399999,595.76080239,14590,386755,338.42551811,0
1754402400000,114355.6,114355.6,113104.7,113213.1,1988527,1754404199999,1750.78609855,30744,795455,700.30268372,0
1754404200000,113213.2,113228.9,112609.1,113002.4,1838098,1754405999999,1628.22637136,28059,815540,722.44069227,0
1754406000000,113002.4,113210.5,112660.6,112933.7,1010591,1754407799999,894.28483377,20349,485043,429.17051315,0
1754407800000,112934.2,113058.0,112632.5,112891.1,927798,1754409599999,822.59718040,16470,350311,310.49655695,0
1754409600000,112891.0,113194.5,112785.8,113167.8,582011,1754411399999,514.86025623,10906,289081,255.68752871,0
1754411400000,113167.7,113324.6,112780.0,113148.4,756672,1754413199999,669.33933053,13186,382393,338.20528316,0
1754413200000,113148.5,113448.3,113063.2,113357.3,399199,1754414999999,352.56552570,7689,262781,232.08266462,0
1754415000000,113357.1,113645.3,113230.5,113615.9,390394,1754416799999,344.07874187,8029,224659,197.98261216,0
1754416800000,113615.8,113629.9,113358.1,113417.2,284786,1754418599999,250.89507286,7483,111280,98.03547043,0
1754418600000,113417.2,113614.6,113234.0,113609.9,254361,1754420399999,224.25672749,7724,169693,149.61026279,0
1754420400000,113610.0,113739.6,113515.6,113578.8,197522,1754422199999,173.79195241,6022,87427,76.92061396,0
1754422200000,113578.8,113679.3,113384.6,113579.4,222325,1754423999999,195.81147116,5149,94316,83.06434244,0
1754424000000,113579.4,113953.6,113579.4,113953.6,234729,1754425799999,206.24775397,3956,135277,118.85414666,0
1754425800000,113953.7,113958.5,113462.6,113655.2,311164,1754427599999,273.80982023,5628,98631,86.84015744,0
1754427600000,113655.2,113830.0,113576.7,113818.7,328569,1754429399999,288.90109796,4431,137329,120.74388833,0
1754429400000,113818.7,113818.8,113531.6,113553.6,135210,1754431199999,118.94939154,2496,39729,34.95547363,0
1754431200000,113553.6,113835.8,113266.2,113835.8,415304,1754432999999,365.78167115,6738,170094,149.80973351,0
1754433000000,113836.1,113955.1,113804.8,113919.1,238214,1754434799999,209.15677646,3258,118533,104.06819889,0
1754434800000,113919.1,114100.0,113882.4,114004.4,307952,1754436599999,270.09441055,4360,182627,160.18083350,0
1754436600000,114005.3,114188.0,113990.3,114081.1,130862,1754438399999,114.69597157,2983,76532,67.07518778,0
1754438400000,114081.1,114131.6,113888.1,113909.0,204080,1754440199999,178.99354091,4303,117655,103.17896051,0
1754440200000,113908.9,113993.0,113710.1,113846.7,246485,1754441999999,216.48403816,4307,112223,98.57023440,0
1754442000000,113846.6,113896.2,113548.4,113549.0,232873,1754443799999,204.78925505,5265,63568,55.90130311,0
1754443800000,113549.0,113851.1,113549.0,113791.2,217204,1754445599999,191.02459155,4835,113444,99.76810363,0
1754445600000,113790.3,113797.5,113463.8,113642.2,168278,1754447399999,148.14200309,3744,82886,72.95818251,0
1754447400000,113642.3,113705.7,113503.7,113589.6,249798,1754449199999,219.91998509,4294,74920,65.94806901,0
1754449200000,113589.6,113629.2,113333.3,113391.7,307149,1754450999999,270.72698080,4107,80487,70.90541907,0
1754451000000,113391.7,113570.1,113391.7,113480.0,122278,1754452799999,107.74799782,2470,47508,41.86435108,0
1754452800000,113480.0,113545.9,113345.5,113429.9,233458,1754454599999,205.82497189,3408,112266,98.97855433,0
1754454600000,113429.9,113449.1,113288.2,113395.0,120651,1754456399999,106.44244420,1881,41691,36.77143524,0
1754456400000,113395.1,114108.3,113349.8,113896.7,689570,1754458199999,606.08790053,8846,477244,419.57791798,0
1754458200000,113896.6,114409.8,113895.2,114111.3,452062,1754459999999,395.83708917,8209,268243,234.87166273,0
1754460000000,114114.0,114151.9,113893.9,113948.4,309693,1754461799999,271.66801370,4789,132675,116.39021914,0
1754461800000,113948.4,114168.3,113898.0,114042.8,179906,1754463599999,157.75771410,3264,119046,104.39329697,0
1754463600000,114044.7,114264.2,113977.1,114257.0,246395,1754465399999,215.84925713,3860,140538,123.12432267,0
1754465400000,114256.9,114256.9,114073.4,114188.1,246956,1754467199999,216.29182458,2811,56794,49.74958324,0
1754467200000,114188.1,114214.2,113960.0,114030.8,238316,1754468999999,208.89849568,4026,88318,77.42700105,0
1754469000000,114030.8,114030.8,113694.6,113917.3,210096,1754470799999,184.55437421,4515,73318,64.39743539,0
1754470800000,113917.3,114326.0,113879.0,114065.3,515317,1754472599999,451.50604185,5813,362902,317.95649078,0
1754472600000,114065.3,114108.0,113904.7,114049.9,174861,1754474399999,153.38351018,4729,59031,51.78392606,0
1754474400000,114049.9,114176.0,113850.0,113924.5,238447,1754476199999,209.08546910,5791,60509,53.06300217,0
1754476200000,113924.4,114100.0,113885.3,114032.8,116958,1754477999999,102.60193475,2945,65957,57.85940502,0
1754478000000,114032.9,114209.4,113963.2,114209.4,199243,1754479799999,174.62206219,3095,86264,75.60552337,0
1754479800000,114209.4,114366.0,114131.5,114183.2,161351,1754481599999,141.21816941,3534,62696,54.87528136,0
1754481600000,114183.1,114285.0,113766.6,114022.6,306259,1754483399999,268.50517079,5919,119127,104.45323422,0
1754483400000,114022.4,114209.3,113818.2,113873.9,177821,1754485199999,155.92294463,4074,70214,61.57950774,0
1754485200000,113874.4,113987.8,113785.1,113870.1,151087,1754486999999,132.70873607,3863,72469,63.66673532,0
1754487000000,113871.0,114372.0,113521.2,114223.0,1269139,1754488799999,1113.51091111,20478,703788,617.17751082,0
1754488800000,114223.0,114455.6,113821.3,114048.1,627907,1754490599999,549.65582704,14310,294107,257.41907221,0
1754490600000,114050.0,115153.8,113977.2,115149.2,1353921,1754492399999,1181.23301323,16513,955478,833.57200817,0
1754492400000,115149.3,115247.5,114767.4,114890.0,1435419,1754494199999,1247.72619205,21947,780323,678.08154017,0
1754494200000,114890.0,115411.0,114877.5,115353.1,1645154,1754495999999,1426.88093351,18680,1318889,1143.77063087,0
1754496000000,115353.2,115410.0,114989.6,115085.4,889636,1754497799999,771.98148271,13261,311260,270.04656449,0
1754497800000,115085.4,115162.0,114884.8,115081.2,354623,1754499599999,308.27452995,7469,126575,110.02606700,0
1754499600000,115081.1,115305.6,114971.6,115305.5,289128,1754501399999,251.06825306,5658,170375,147.92612124,0
1754501400000,115305.5,115461.4,115185.4,115452.1,440345,1754503199999,381.65426702,5413,304942,264.28756023,0
1754503200000,115452.1,115650.0,115379.3,115379.3,410491,1754504999999,355.26673705,7383,205334,177.71313064,0
1754505000000,115379.2,115513.7,115247.1,115368.4,352341,1754506799999,305.41849192,6179,177583,153.93124865,0
1754506800000,115368.3,115482.8,115302.1,115362.6,214007,1754508599999,185.43988292,4140,89428,77.49386850,0
1754508600000,115362.6,115369.0,115077.9,115220.4,293994,1754510399999,255.21572228,6088,105925,91.94918212,0
1754510400000,115220.3,115220.8,115111.9,115145.5,124622,1754512199999,108.19938670,1851,65735,57.07315878,0
1754512200000,115145.5,115145.5,114965.3,115002.5,135152,1754513999999,117.50195805,2809,46330,40.28602683,0
1754514000000,115002.5,115189.7,114984.2,115093.5,140310,1754515799999,121.89298744,2299,63986,55.59384652,0
1754515800000,115093.6,115093.6,114755.2,115019.9,195872,1754517599999,170.43939322,4200,65287,56.80323031,0
1754517600000,115019.9,115185.6,115015.8,115073.4,184730,1754519399999,160.49223971,4508,104567,90.85188326,0
1754519400000,115073.4,115143.3,115022.8,115079.2,55696,1754521199999,48.38768110,1667,21967,19.08589885,0
1754521200000,115079.2,115089.5,114956.3,114983.0,68505,1754522999999,59.55572847,1318,32123,27.92547544,0
1754523000000,114982.9,115011.2,114942.7,114968.3,116689,1754524799999,101.48945552,1712,44821,38.98405961,0
1754524800000,114968.4,114968.4,114843.8,114909.2,93116,1754526599999,81.04384397,1612,43340,37.72479938,0
1754526600000,114909.2,114982.0,114838.0,114873.2,106893,1754528399999,93.01386744,1930,45023,39.18018685,0
1754528400000,114873.2,115167.9,114849.2,115140.0,228829,1754530199999,198.93089252,2809,127986,111.30216884,0
1754530200000,115140.0,115164.8,114542.1,114727.6,459720,1754531999999,400.49326528,6301,162580,141.69467183,0
1754532000000,114727.6,114827.2,114621.3,114763.8,266086,1754533799999,231.91163778,3709,126181,109.96482667,0
1754533800000,114763.7,114763.8,114373.0,114530.8,293641,1754535599999,256.39363569,4849,93492,81.62753378,0
1754535600000,114530.0,114530.0,114358.7,114480.2,189235,1754537399999,165.34746946,3108,72632,63.46747740,0
1754537400000,114480.2,114585.5,114480.1,114522.6,107943,1754539199999,94.24717906,1899,66827,58.34683483,0
1754539200000,114522.5,114623.5,114485.0,114522.4,105687,1754540999999,92.26229927,1905,53172,46.41734475,0
1754541000000,114522.3,114522.3,114211.7,114323.1,318910,1754542799999,278.92941354,3808,71932,62.90077398,0
1754542800000,114323.0,114499.0,114233.2,114439.3,286083,1754544599999,250.09850182,3622,172468,150.75169121,0
1754544600000,114439.3,114543.4,114439.2,114543.4,107310,1754546399999,93.72267004,2493,46304,40.43912021,0
1754546400000,114543.4,114683.4,114511.9,114539.3,243984,1754548199999,212.90021904,3905,108095,94.32820093,0
1754548200000,114539.2,114762.9,114478.8,114638.7,154479,1754549999999,134.78407958,3305,75987,66.29022209,0
1754550000000,114638.7,114838.0,114620.4,114795.4,120549,1754551799999,105.05673457,2443,68330,59.54818453,0
1754551800000,114795.3,114809.5,114720.8,114775.2,74113,1754553599999,64.58162140,1591,41964,36.56721923,0
1754553600000,114775.3,115150.7,114775.3,115135.7,355306,1754555399999,309.09160762,5547,227645,198.03445708,0
1754555400000,115135.7,115135.7,114933.3,114933.4,140709,1754557199999,122.33177883,2645,60331,52.46057791,0
1754557200000,114934.0,115009.0,114816.9,114997.5,245644,1754558999999,213.75148080,3146,146628,127.58659506,0
1754559000000,114998.5,115048.7,114875.2,115042.5,112540,1754560799999,97.88216423,2584,61131,53.16935150,0
1754560800000,115042.5,115769.0,115016.8,115768.9,2316859,1754562599999,2004.64671502,26356,1932312,1671.67038895,0
1754562600000,115769.0,116378.0,115768.9,116300.0,2473969,1754564399999,2131.43008368,29407,1567894,1351.16780522,0
1754564400000,116300.1,116764.4,116300.0,116764.3,1029150,1754566199999,883.56736720,12903,686653,589.54844602,0
1754566200000,116764.3,116780.1,116458.4,116460.8,872582,1754567999999,748.36476912,12264,240795,206.52696259,0
1754568000000,116460.8,116535.4,116200.1,116336.4,585613,1754569799999,503.37573316,8583,289067,248.46194163,0
1754569800000,116336.4,116414.7,115935.8,116330.7,528830,1754571599999,455.08707495,10101,198113,170.42839327,0
1754571600000,116330.7,116390.5,116156.5,116359.8,405377,1754573399999,348.59887416,7011,199965,171.95857756,0
1754573400000,116359.8,116716.0,116283.7,116600.0,952936,1754575199999,817.86012735,20750,575954,494.35923282,0
1754575200000,116600.0,116641.0,116190.3,116324.3,572798,1754576999999,492.19314062,14226,260815,224.09888227,0
1754577000000,116325.1,116619.0,116170.0,116329.7,1040898,1754578799999,894.05175565,16611,500817,430.24233485,0
1754578800000,116329.7,116568.6,116207.9,116500.0,409436,1754580599999,351.78312064,10402,200299,172.09077422,0
1754580600000,116500.2,116765.0,116479.6,116666.5,719288,1754582399999,616.61005003,11717,413722,354.61716019,0
1754582400000,116666.5,116722.2,116480.1,116660.7,480449,1754584199999,411.98516495,7533,189306,162.31718091,0
1754584200000,116658.8,116696.0,115600.1,116238.5,1156491,1754585999999,996.42424870,22317,475525,409.72707418,0
1754586000000,116238.5,116539.0,116096.0,116373.4,711730,1754587799999,611.81632564,14431,357217,307.04581403,0
1754587800000,116372.9,116517.2,116156.9,116473.8,278201,1754589599999,239.07403413,8496,127696,109.73221219,0
1754589600000,116473.9,116513.6,116113.1,116327.7,374707,1754591399999,322.20760429,7276,192490,165.52696880,0
1754591400000,116327.7,116558.6,116225.7,116541.3,300243,1754593199999,258.03294826,4631,145354,124.91966467,0
1754593200000,116541.4,116694.0,116470.7,116685.3,295901,1754594999999,253.83979572,5763,151008,129.53102986,0
1754595000000,116685.3,117500.0,116661.1,117445.9,1983384,1754596799999,1692.06937020,20975,1346127,1148.59668893,0
1754596800000,117446.0,117469.4,117250.0,117388.4,508186,1754598599999,433.01716481,9347,220065,187.52702120,0
1754598600000,117388.4,117428.8,117115.4,117147.9,599857,1754600399999,511.61536257,6083,216460,184.63266914,0
1754600400000,117148.8,117300.0,117148.8,117283.6,309177,1754602199999,263.64474519,3607,212974,181.60083325,0
1754602200000,117283.6,117288.1,116961.4,117079.0,315938,1754603999999,269.70800847,6343,131353,112.13575186,0
1754604000000,117079.0,117480.8,117064.3,117464.5,691191,1754605799999,589.21701184,9322,490864,418.46455619,0
1754605800000,117464.4,117598.1,117299.8,117531.5,383173,1754607599999,326.20415297,6457,174442,148.52167753,0
1754607600000,117531.5,117557.4,117293.4,117300.0,260173,1754609399999,221.57289078,3985,81861,69.72130411,0
1754609400000,117300.1,117449.7,117272.1,117444.2,146650,1754611199999,124.95955597,2167,99751,84.99679846,0
1754611200000,117444.1,117463.5,116850.7,117111.8,679088,1754612999999,579.86361462,13584,274873,234.74766369,0
1754613000000,117111.8,117620.3,117005.9,117253.0,686212,1754614799999,584.43615314,14040,352342,300.02116248,0
1754614800000,117253.0,117253.1,116808.2,116904.0,645767,1754616599999,552.00438472,17375,322173,275.41810355,0
1754616600000,116904.0,116979.8,116692.4,116858.7,447266,1754618399999,382.87694061,6952,123555,105.74649592,0
1754618400000,116858.6,116894.6,116752.2,116760.3,238891,1754620199999,204.51109398,3971,70786,60.60289729,0
1754620200000,116760.2,116876.0,116677.1,116684.8,261965,1754621999999,224.33699062,4158,135218,115.79297140,0
1754622000000,116684.7,116975.6,116677.6,116903.6,384066,1754623799999,328.63697100,5745,209089,178.92119486,0
1754623800000,116903.6,116903.6,116707.6,116720.8,160032,1754625599999,137.05320186,2584,81703,69.97491386,0
1754625600000,116720.8,116847.9,116651.3,116763.4,163670,1754627399999,140.20884628,2568,63126,54.08076108,0
1754627400000,116763.4,116806.0,116731.5,116737.3,79990,1754629199999,68.50338222,1795,38971,33.37451641,0
1754629200000,116737.3,116737.3,116596.2,116628.8,262941,1754630999999,225.41227716,3604,145251,124.52298922,0
1754631000000,116628.8,116628.9,116464.0,116504.3,217459,1754632799999,186.59742832,2810,54784,47.01514264,0
1754632800000,116504.3,116650.0,116377.0,116620.8,912641,1754634599999,783.61583602,9623,297205,255.14932838,0
1754634600000,116620.8,116736.6,116566.5,116725.2,212495,1754636399999,182.16896795,6593,105195,90.18325355,0
1754636400000,116725.2,116949.1,116541.7,116949.0,367131,1754638199999,314.52844054,9863,197829,169.49183685,0
1754638200000,116949.0,116949.1,116809.2,116812.0,177823,1754639999999,152.14888684,5266,90003,77.01219399,0
1754640000000,116812.0,116905.8,116667.4,116667.5,195833,1754641799999,167.67345953,3785,88661,75.90719943,0
1754641800000,116667.5,116667.5,116430.6,116611.2,372893,1754643599999,320.07193024,5943,132570,113.78590427,0
1754643600000,116611.2,116634.9,116472.4,116520.7,152042,1754645399999,130.44381990,3462,77055,66.11418150,0
1754645400000,116520.7,116707.5,116516.2,116672.0,156740,1754647199999,134.43028065,2614,70750,60.68427471,0
1754647200000,116672.0,116700.0,116499.1,116499.1,93771,1754648999999,80.42062081,1836,31623,27.11634609,0
1754649000000,116499.1,116552.9,116309.0,116521.9,226645,1754650799999,194.65352740,3749,98776,84.82130174,0
1754650800000,116521.9,116815.9,116521.9,116743.0,132957,1754652599999,113.91771027,2691,75936,65.07125429,0
1754652600000,116743.1,116896.0,116738.0,116883.5,176907,1754654399999,151.46757766,2215,107682,92.19759846,0
1754654400000,116883.4,116883.5,116560.0,116616.0,262841,1754656199999,225.29597789,4097,92885,79.63905538,0
1754656200000,116616.0,116660.9,116500.0,116505.7,198257,1754657999999,170.07098602,2885,65723,56.37375389,0
1754658000000,116505.7,116742.4,116505.6,116741.5,208249,1754659799999,178.64321867,3238,116625,100.03755208,0
1754659800000,116741.6,116946.4,116517.8,116911.6,538360,1754661599999,461.00897857,13656,276906,237.11747551,0
1754661600000,116911.6,117272.7,116631.8,116736.1,1025863,1754663399999,877.72719429,19785,506120,433.04395010,0
